EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1021836,LOGAN CO.,PAGE CITY,04/22/2022,2328,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,167595,C,109,GLD,0,0,Emergency Manager, ,2.1,100,2,NW,4,NNW,PAGE CITY,04/22/2022,2331,39.1053,-101.1829,39.134,-101.1699,"WSR 88D confirmed a tornado debris signature in northern Logan County that eventually crossed into southern Thomas County. In addition, a power pole was down near wear this signature started, near the intersection of county roads Day Dream and 260 just northwest of Page City, KS. This was a Quasi-Linear Convective System (QLCS) tornado.","A significant weather system impacted the High Plains throughout the day on April 22nd and into the early morning hours of April 23rd. This weather system was not only a prolific wind producer, which led to many reports of high wind and wind damage, but also dust storm conditions and several large fires to occur.  The largest fire occurred in northeast Decatur County, burning north into Nebraska.  This fire was not extinguished until the 29th. During the afternoon and early evening hours of the 22nd, storms began to form along a dryline across northwestern Kansas and southwestern Nebraska. These storms primarily produced large hail up to baseball size, with a few instances of damaging thunderstorm winds. Later in the evening, a quasi-linear convective system (QLCS) developed over eastern Colorado, spreading east across northwest Kansas and southwest Nebraska during the overnight hours. These storms produced several tornadoes, along with thunderstorm wind gusts and thunderstorm wind damage.",59
1021837,THOMAS CO.,BROWNVILLE,04/22/2022,2331,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,167595,C,193,GLD,0,0,Emergency Manager, ,3.67,100,10,ESE,11,E,BROWNVILLE,04/22/2022,2335,39.134,-101.1699,39.1849,-101.1503,"The tornado that formed in northern Logan County, confirmed by an emergency management damage report of a power pole down and tornadic debris signature detected on NWS Goodland WSR 88D, continued into extreme southern Thomas County. No damage was reported in this very rural area. Times estimated by radar. This tornado was a Quasi-Linear Convective System (QLCS) tornado.","A significant weather system impacted the High Plains throughout the day on April 22nd and into the early morning hours of April 23rd. This weather system was not only a prolific wind producer, which led to many reports of high wind and wind damage, but also dust storm conditions and several large fires to occur.  The largest fire occurred in northeast Decatur County, burning north into Nebraska.  This fire was not extinguished until the 29th. During the afternoon and early evening hours of the 22nd, storms began to form along a dryline across northwestern Kansas and southwestern Nebraska. These storms primarily produced large hail up to baseball size, with a few instances of damaging thunderstorm winds. Later in the evening, a quasi-linear convective system (QLCS) developed over eastern Colorado, spreading east across northwest Kansas and southwest Nebraska during the overnight hours. These storms produced several tornadoes, along with thunderstorm wind gusts and thunderstorm wind damage.",60
1021838,LOGAN CO.,PAGE CITY,04/22/2022,2332,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,167595,C,109,GLD,0,0,NWS Employee, ,4.65,100,2,ESE,4,NW,MONUMENT,04/22/2022,2337,39.0736,-101.1165,39.1328,-101.0752,"NWS Goodland WSR-88D confirmed a tornado moved across extreme northern Logan County. The tornado began just southeast of Page City and proceeded north-northeast into extreme southern Thomas County. No damage was reported with this tornado. This tornado was a Quasi-Linear Convective System (QLCS) tornado.","A significant weather system impacted the High Plains throughout the day on April 22nd and into the early morning hours of April 23rd. This weather system was not only a prolific wind producer, which led to many reports of high wind and wind damage, but also dust storm conditions and several large fires to occur.  The largest fire occurred in northeast Decatur County, burning north into Nebraska.  This fire was not extinguished until the 29th. During the afternoon and early evening hours of the 22nd, storms began to form along a dryline across northwestern Kansas and southwestern Nebraska. These storms primarily produced large hail up to baseball size, with a few instances of damaging thunderstorm winds. Later in the evening, a quasi-linear convective system (QLCS) developed over eastern Colorado, spreading east across northwest Kansas and southwest Nebraska during the overnight hours. These storms produced several tornadoes, along with thunderstorm wind gusts and thunderstorm wind damage.",61
1021839,THOMAS CO.,SPICA,04/22/2022,2337,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,167595,C,193,GLD,0,0,NWS Employee, ,5.56,100,10,SW,6,W,SPICA,04/22/2022,2341,39.1328,-101.0759,39.2043,-101.0286,"NWS Goodland WSR-88D confirmed a tornado moved across extreme southern Thomas County. The tornado began just southeast of Page City in Logan County and proceeded north-northeast into Thomas County. No damage was reported with this tornado. This tornado was a Quasi-Linear Convective System (QLCS) tornado.","A significant weather system impacted the High Plains throughout the day on April 22nd and into the early morning hours of April 23rd. This weather system was not only a prolific wind producer, which led to many reports of high wind and wind damage, but also dust storm conditions and several large fires to occur.  The largest fire occurred in northeast Decatur County, burning north into Nebraska.  This fire was not extinguished until the 29th. During the afternoon and early evening hours of the 22nd, storms began to form along a dryline across northwestern Kansas and southwestern Nebraska. These storms primarily produced large hail up to baseball size, with a few instances of damaging thunderstorm winds. Later in the evening, a quasi-linear convective system (QLCS) developed over eastern Colorado, spreading east across northwest Kansas and southwest Nebraska during the overnight hours. These storms produced several tornadoes, along with thunderstorm wind gusts and thunderstorm wind damage.",62
1014333,SHERIDAN CO.,SELDEN,04/23/2022,20,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167595,C,179,GLD,0,0,NWS Storm Survey, ,4.69,125,2,SSE,4,NE,SELDEN,04/23/2022,26,39.5062,-100.558,39.5678,-100.5262,"A quasi-linear convective system (QLCS) tornado formed in far northern Sheridan County before crossing into southern Decatur County. Damage consisted of highway signs down and/or twisted, a tree trunk was snapped, a few blown over irrigation pivots, and a railroad crossing gate was destroyed.","A significant weather system impacted the High Plains throughout the day on April 22nd and into the early morning hours of April 23rd. This weather system was not only a prolific wind producer, which led to many reports of high wind and wind damage, but also dust storm conditions and several large fires to occur.  The largest fire occurred in northeast Decatur County, burning north into Nebraska.  This fire was not extinguished until the 29th. During the afternoon and early evening hours of the 22nd, storms began to form along a dryline across northwestern Kansas and southwestern Nebraska. These storms primarily produced large hail up to baseball size, with a few instances of damaging thunderstorm winds. Later in the evening, a quasi-linear convective system (QLCS) developed over eastern Colorado, spreading east across northwest Kansas and southwest Nebraska during the overnight hours. These storms produced several tornadoes, along with thunderstorm wind gusts and thunderstorm wind damage.",63
1014352,DECATUR CO.,LEOVILLE,04/23/2022,26,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167595,C,39,GLD,0,0,NWS Storm Survey, ,0.93,125,4,WSW,4,W,LEOVILLE,04/23/2022,28,39.5678,-100.5262,39.5805,-100.5202,"A quasi-linear convective system (QLCS) tornado formed in far northern Sheridan County before crossing into southern Decatur County. Damage in Decatur County was a small farm outbuilding blown over near the end of the track. Approximate end point estimated by radar.","A significant weather system impacted the High Plains throughout the day on April 22nd and into the early morning hours of April 23rd. This weather system was not only a prolific wind producer, which led to many reports of high wind and wind damage, but also dust storm conditions and several large fires to occur.  The largest fire occurred in northeast Decatur County, burning north into Nebraska.  This fire was not extinguished until the 29th. During the afternoon and early evening hours of the 22nd, storms began to form along a dryline across northwestern Kansas and southwestern Nebraska. These storms primarily produced large hail up to baseball size, with a few instances of damaging thunderstorm winds. Later in the evening, a quasi-linear convective system (QLCS) developed over eastern Colorado, spreading east across northwest Kansas and southwest Nebraska during the overnight hours. These storms produced several tornadoes, along with thunderstorm wind gusts and thunderstorm wind damage.",64
1021840,SHERIDAN CO.,ANGELUS,04/23/2022,28,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167595,C,179,GLD,0,0,NWS Storm Survey, ,7.76,125,7,ESE,9,S,HOXIE,04/23/2022,36,39.1473,-100.5375,39.217,-100.4238,"Upon further review and information/video gathered, it was determined that a tornado moved across extreme southern Sheridan County. This tornado was confirmed by damage from NWS Storm Survey, tornado chaser video, and a brief/weak tornadic debris signature on NWS Goodland WSR 88D radar imagery. Damage consisted of several large healthy tree limbs snapped, one treat snapped near the base, and a power pole down. Based on the damage, maximum wind speed was determined to be 100 mph.","A significant weather system impacted the High Plains throughout the day on April 22nd and into the early morning hours of April 23rd. This weather system was not only a prolific wind producer, which led to many reports of high wind and wind damage, but also dust storm conditions and several large fires to occur.  The largest fire occurred in northeast Decatur County, burning north into Nebraska.  This fire was not extinguished until the 29th. During the afternoon and early evening hours of the 22nd, storms began to form along a dryline across northwestern Kansas and southwestern Nebraska. These storms primarily produced large hail up to baseball size, with a few instances of damaging thunderstorm winds. Later in the evening, a quasi-linear convective system (QLCS) developed over eastern Colorado, spreading east across northwest Kansas and southwest Nebraska during the overnight hours. These storms produced several tornadoes, along with thunderstorm wind gusts and thunderstorm wind damage.",65
1012438,DICKINSON CO.,DILLON,04/29/2022,1731,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,167262,C,41,TOP,0,0,Storm Chaser, ,1.28,50,4,NNW,4,NNW,DILLON,04/29/2022,1735,38.75,-97.19,38.76,-97.17,"Storm chaser video showed a small dust whirl under a funnel cloud.  The debris whirl didn't last long while the parent funnel continued on to the northeast.  Based upon the video of the debris near the ground it appears a weak tornado was on the ground for a short period in this location.","Severe thunderstorms developed and moved across much of central and northeast Kansas during the late afternoon and evening of April 29th.  The storms produced large hail, damaging winds and 5 confirmed tornadoes.    All of the tornadoes were rated EF0 or EF1.",66
1012443,DICKINSON CO.,ELMO,04/29/2022,1852,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,167262,C,41,TOP,0,0,Storm Chaser, ,3.31,50,4,S,6,SE,ELMO,04/29/2022,1857,38.62,-97.23,38.61,-97.17,"A storm chaser took photos of a tornado that developed just west of K15 highway shortly before 8pm CDT.  The tornado moved ESE over open country as it moved out of Dickinson county and into Marion county Kansas.  No damage was reported with this tornado in Dickinson county although some damage was documented in northern Marion county.","Severe thunderstorms developed and moved across much of central and northeast Kansas during the late afternoon and evening of April 29th.  The storms produced large hail, damaging winds and 5 confirmed tornadoes.    All of the tornadoes were rated EF0 or EF1.",67
1024166,MARION CO.,TAMPA,04/29/2022,1857,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167984,C,115,ICT,0,0,NWS Storm Survey, ,0.86,30,4,N,4,W,RAMONA,04/29/2022,1910,38.6011,-97.1507,38.6087,-97.138,"A EF1 moved into Marion County from Dickenson County and traveled over open country before taking a turn to a northeasterly direction.  Since we can only use two points for a tornado track, it was plotted from where damage occurred due to the odd track shape. As the tornado tracked north of Tampa a wall was blown in on a well constructed outbuilding and there were snapped trees as well.","A powerful low pressure system approached Kansas on Friday April 29th allowing a sharp dryline to track generally along Interstate 135. Storms first developed across central and northeast Kansas near the warm front, but as the early evening hours continued, a couple of storms fired just east of Wichita. One of these storms produced a strong tornado across the east side of Andover, causing extensive damage. This tornado was eventually rated an EF-3. A total of 6 more tornadoes were produced by other storms across portions of central Kansas all the while, blowing dust was proving to be a major hindrance behind the frontal boundary.",68
1012453,DICKINSON CO.,HOPE,04/29/2022,1900,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167262,C,41,TOP,0,0,NWS Storm Survey, ,6.8,50,1,E,3,NNE,HERINGTON,04/29/2022,1910,38.68,-97.05,38.71,-96.93,"A NWS storm survey revealed damage to structures including homes from a tornado that formed around or shortly before 8 pm CDT just to the southeast of Hope, KS.  The tornado tracked to the ENE passing approximately 2 miles north of Herington KS before moving into Morris county KS.  EF1 damage was noted at 2 properties including garage damage to one home.","Severe thunderstorms developed and moved across much of central and northeast Kansas during the late afternoon and evening of April 29th.  The storms produced large hail, damaging winds and 5 confirmed tornadoes.    All of the tornadoes were rated EF0 or EF1.",69
1012465,POTTAWATOMIE CO.,ST GEORGE,04/29/2022,1903,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,167262,C,149,TOP,0,0,NWS Storm Survey, ,2.95,30,3,ESE,1,SSW,WAMEGO,04/29/2022,1905,39.19,-96.38,39.187,-96.325,"Radar and NWS storm survey data indicated that a small tornado formed near Military trail road in Pottawatomie county and traveled to the Kansas river which is the border with Wabaunsee county.  Some tree damage was noted in this area EF0.","Severe thunderstorms developed and moved across much of central and northeast Kansas during the late afternoon and evening of April 29th.  The storms produced large hail, damaging winds and 5 confirmed tornadoes.    All of the tornadoes were rated EF0 or EF1.",70
1024169,MARION CO.,DURHAM,04/29/2022,1903,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167984,C,115,ICT,0,0,NWS Storm Survey, ,0.91,50,2,SSE,3,SE,DURHAM,04/29/2022,1908,38.4493,-97.2048,38.4512,-97.1882,"An EF1 tornado tracked east and snapped a hardwood tree trunk. Large tree limbs were broken, and boat with trailer on it was toppled over sideways under an old outbuilding.","A powerful low pressure system approached Kansas on Friday April 29th allowing a sharp dryline to track generally along Interstate 135. Storms first developed across central and northeast Kansas near the warm front, but as the early evening hours continued, a couple of storms fired just east of Wichita. One of these storms produced a strong tornado across the east side of Andover, causing extensive damage. This tornado was eventually rated an EF-3. A total of 6 more tornadoes were produced by other storms across portions of central Kansas all the while, blowing dust was proving to be a major hindrance behind the frontal boundary.",71
1024490,MARION CO.,LEHIGH,04/29/2022,1903,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,167984,C,115,ICT,0,0,NWS Storm Survey, ,0.08,30,3,SW,2,SW,LEHIGH,04/29/2022,1905,38.3475,-97.3368,38.3477,-97.3354,"A brief tornado damaged hardwood tree branches of one to three inches in diameter.","A powerful low pressure system approached Kansas on Friday April 29th allowing a sharp dryline to track generally along Interstate 135. Storms first developed across central and northeast Kansas near the warm front, but as the early evening hours continued, a couple of storms fired just east of Wichita. One of these storms produced a strong tornado across the east side of Andover, causing extensive damage. This tornado was eventually rated an EF-3. A total of 6 more tornadoes were produced by other storms across portions of central Kansas all the while, blowing dust was proving to be a major hindrance behind the frontal boundary.",72
1012470,WABAUNSEE CO.,WABAUNSEE,04/29/2022,1905,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167262,C,197,TOP,0,0,NWS Storm Survey, ,1.97,30,3,N,4,NE,WABAUNSEE,04/29/2022,1907,39.187,-96.325,39.193,-96.289,"Radar and NWS storm survey data indicated that the small tornado moved across open field and produced low end EF1 tree damage and tossed a grain storage container as it moved back toward the Kansas river the border of Pottawatomie county again.","Severe thunderstorms developed and moved across much of central and northeast Kansas during the late afternoon and evening of April 29th.  The storms produced large hail, damaging winds and 5 confirmed tornadoes.    All of the tornadoes were rated EF0 or EF1.",73
1012472,POTTAWATOMIE CO.,WAMEGO MUNI ARPT,04/29/2022,1907,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167262,C,149,TOP,0,0,NWS Storm Survey, ,6.13,100,1,WSW,1,W,BELVUE,04/29/2022,1918,39.193,-96.289,39.22,-96.18,"Radar and NWS storm survey revealed that as the tornado moved back into southern Pottawatomie county that it widened and produced EF1 damage to several irrigation pivots, an outbuilding and finally took part of a roof off a home in Belvue before dissipating.","Severe thunderstorms developed and moved across much of central and northeast Kansas during the late afternoon and evening of April 29th.  The storms produced large hail, damaging winds and 5 confirmed tornadoes.    All of the tornadoes were rated EF0 or EF1.",74
1012458,MORRIS CO.,LATIMER,04/29/2022,1910,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167262,C,127,TOP,0,0,NWS Storm Survey, ,14.96,50,6,WSW,1,SW,PARKERVILLE,04/29/2022,1928,38.71,-96.93,38.76,-96.66,"A NWS storm survey revealed the tornado tracked into Morris county and damaged several farms and homes along its path to Parkerville.","Severe thunderstorms developed and moved across much of central and northeast Kansas during the late afternoon and evening of April 29th.  The storms produced large hail, damaging winds and 5 confirmed tornadoes.    All of the tornadoes were rated EF0 or EF1.",75
1024491,MARION CO.,HILLSBORO,04/29/2022,1910,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,167984,C,115,ICT,0,0,NWS Storm Survey, ,0.16,30,2,NW,2,NW,HILLSBORO,04/29/2022,1912,38.364,-97.2239,38.3643,-97.2209,"There was a brief touchdown in an open field.","A powerful low pressure system approached Kansas on Friday April 29th allowing a sharp dryline to track generally along Interstate 135. Storms first developed across central and northeast Kansas near the warm front, but as the early evening hours continued, a couple of storms fired just east of Wichita. One of these storms produced a strong tornado across the east side of Andover, causing extensive damage. This tornado was eventually rated an EF-3. A total of 6 more tornadoes were produced by other storms across portions of central Kansas all the while, blowing dust was proving to be a major hindrance behind the frontal boundary.",76
1016768,SEDGWICK CO.,ROSE HILL,04/29/2022,1910,Tornado, ,EF2,0,2,4500000,0,KS,CST-6, ,167984,C,173,ICT,0,0,Trained Spotter, ,2.87,250,5,NW,5,SSW,ANDOVER,04/29/2022,1913,37.6262,-97.193,37.653,-97.153,"A highly visible tornado that came to be known as the Andover Tornado initially touched down in rural Sedgwick county and tracked to the east northeast into Butler county, Kansas. Two direct injuries occurred, when a manufactured home was completely destroyed, with two occupants inside. Two people were transported to local hospitals with serious injuries.  Total structures affected were 116, with 22 of those being homes.  The rest of the structures affected were barns, sheds, detached garages, etc. This tornado crossed the county line into Butler County. Damage were estimated at  4.5 million dollars.","A powerful low pressure system approached Kansas on Friday April 29th allowing a sharp dryline to track generally along Interstate 135. Storms first developed across central and northeast Kansas near the warm front, but as the early evening hours continued, a couple of storms fired just east of Wichita. One of these storms produced a strong tornado across the east side of Andover, causing extensive damage. This tornado was eventually rated an EF-3. A total of 6 more tornadoes were produced by other storms across portions of central Kansas all the while, blowing dust was proving to be a major hindrance behind the frontal boundary.",77
1016769,BUTLER CO.,ANDOVER,04/29/2022,1913,Tornado, ,EF3,0,1,37000000,0,KS,CST-6, ,167984,C,15,ICT,3,0,NWS Storm Survey, ,9.78,250,5,SSW,2,E,BENTON,04/29/2022,1931,37.653,-97.153,37.783,-97.082,"A highly visible tornado tracked across portions of Andover, Kansas, during the early evening hours of April 29th, 2022. The tornado went through a highly populated portion of town, including 2 different subdivisions. Also a health club took a direct hit, but no injuries occurred due to actions taken by the health club. Only 1 direct injury occurred from the tornado, with 3 indirect injuries occurred during search and rescue operations. Total damaged house or destroyed structures in Andover and rural Butler County were 205. Of the damaged properties, approximately 180 were residences and the rest were businesses or city buildings. Damage estimates were around $37 million.","A powerful low pressure system approached Kansas on Friday April 29th allowing a sharp dryline to track generally along Interstate 135. Storms first developed across central and northeast Kansas near the warm front, but as the early evening hours continued, a couple of storms fired just east of Wichita. One of these storms produced a strong tornado across the east side of Andover, causing extensive damage. This tornado was eventually rated an EF-3. A total of 6 more tornadoes were produced by other storms across portions of central Kansas all the while, blowing dust was proving to be a major hindrance behind the frontal boundary.",78
1024161,HARVEY CO.,HESSTON,04/29/2022,1919,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,167984,C,79,ICT,0,0,Trained Spotter, ,0.16,50,4,S,4,S,HESSTON,04/29/2022,1920,38.073,-97.443,38.0733,-97.44,"A brief touchdown occurred in open country.","A powerful low pressure system approached Kansas on Friday April 29th allowing a sharp dryline to track generally along Interstate 135. Storms first developed across central and northeast Kansas near the warm front, but as the early evening hours continued, a couple of storms fired just east of Wichita. One of these storms produced a strong tornado across the east side of Andover, causing extensive damage. This tornado was eventually rated an EF-3. A total of 6 more tornadoes were produced by other storms across portions of central Kansas all the while, blowing dust was proving to be a major hindrance behind the frontal boundary.",79
1012475,JACKSON CO.,DELIA,04/29/2022,1937,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167262,C,85,TOP,0,0,NWS Storm Survey, ,3.28,40,7,NE,5,W,MAYETTA,04/29/2022,1944,39.32,-95.88,39.33,-95.82,"Storm survey revealed a narrow damage path from what appears to have been a small tornado that developed over the Prairie Band of Potawatomi Nation Reservation.  The tornado destroyed a large Morton style outbuilding and produced minor shingle damage to several homes and a community center.","Severe thunderstorms developed and moved across much of central and northeast Kansas during the late afternoon and evening of April 29th.  The storms produced large hail, damaging winds and 5 confirmed tornadoes.    All of the tornadoes were rated EF0 or EF1.",80
1024163,BUTLER CO.,PETROLIA,04/29/2022,1947,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,167984,C,15,ICT,0,0,Trained Spotter, ,0.19,50,78,W,77,W,PETROLIA,04/29/2022,1948,37.78,-96.89,37.78,-96.8865,"Brief touchdown in open country.","A powerful low pressure system approached Kansas on Friday April 29th allowing a sharp dryline to track generally along Interstate 135. Storms first developed across central and northeast Kansas near the warm front, but as the early evening hours continued, a couple of storms fired just east of Wichita. One of these storms produced a strong tornado across the east side of Andover, causing extensive damage. This tornado was eventually rated an EF-3. A total of 6 more tornadoes were produced by other storms across portions of central Kansas all the while, blowing dust was proving to be a major hindrance behind the frontal boundary.",81
1024164,BUTLER CO.,ROSALIA,04/29/2022,2005,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167984,C,15,ICT,0,0,Trained Spotter, ,8.13,100,6,WSW,2,ENE,ROSALIA,04/29/2022,2024,37.79,-96.72,37.83,-96.58,"A tornado tracked across mainly open country causing some damage to outbuildings and trees along its path.","A powerful low pressure system approached Kansas on Friday April 29th allowing a sharp dryline to track generally along Interstate 135. Storms first developed across central and northeast Kansas near the warm front, but as the early evening hours continued, a couple of storms fired just east of Wichita. One of these storms produced a strong tornado across the east side of Andover, causing extensive damage. This tornado was eventually rated an EF-3. A total of 6 more tornadoes were produced by other storms across portions of central Kansas all the while, blowing dust was proving to be a major hindrance behind the frontal boundary.",82
1024494,GREENWOOD CO.,REECE,04/29/2022,2044,Tornado, ,EF1,0,0,0,0,KS,CST-6, ,167984,C,73,ICT,0,0,NWS Storm Survey, ,0.03,60,4,NE,4,NE,REECE,04/29/2022,2045,37.84,-96.41,37.8398,-96.4096,"A brief tornado rolled a camper and tossed an outbuilding.","A powerful low pressure system approached Kansas on Friday April 29th allowing a sharp dryline to track generally along Interstate 135. Storms first developed across central and northeast Kansas near the warm front, but as the early evening hours continued, a couple of storms fired just east of Wichita. One of these storms produced a strong tornado across the east side of Andover, causing extensive damage. This tornado was eventually rated an EF-3. A total of 6 more tornadoes were produced by other storms across portions of central Kansas all the while, blowing dust was proving to be a major hindrance behind the frontal boundary.",83
1032749,COMANCHE CO.,PROTECTION,05/02/2022,1425,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,170322,C,33,DDC,0,0,Law Enforcement, ,1.69,35,4,W,2,W,PROTECTION,05/02/2022,1435,37.2036,-99.544,37.2024,-99.5133,"Landspout observed by law enforcement and storm spotters.","A shortwave trough moved across the CWA with a dryline along the Hwy 283 corridor. The majority of the prime ingredients were to the east into south central Kansas and north central Oklahoma in the enhanced risk area. With decent shear and instability in the cold core part of the surface low, a few landspout tornadoes were produced along with some reports of severe hail.",84
1032751,COMANCHE CO.,BUTTERMILK,05/02/2022,1446,Tornado, ,EF0,0,0,0,0,KS,CST-6, ,170322,C,33,DDC,0,0,Law Enforcement, ,0.52,25,1,W,1,WNW,BUTTERMILK,05/02/2022,1447,37.1024,-99.3483,37.1028,-99.3389,"Brief ground circulation from this landspout.  Observed by law enforcement and storm spotters.","A shortwave trough moved across the CWA with a dryline along the Hwy 283 corridor. The majority of the prime ingredients were to the east into south central Kansas and north central Oklahoma in the enhanced risk area. With decent shear and instability in the cold core part of the surface low, a few landspout tornadoes were produced along with some reports of severe hail.",85
1030556,DECATUR CO.,LYLE,05/17/2022,1543,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,170070,C,39,GLD,0,0,Public, ,1.84,100,3,W,2,WNW,LYLE,05/17/2022,1552,39.9545,-100.2829,39.9577,-100.2485,"Several reports of landspout tornadoes along the Kansas and Nebraska border. Based on the reports received, estimated locations of the reports, and an interpretation of WSR-88D radar imagery, it was determined that the reports were the result of one single landspout tornado in northeastern Decatur County. The tornado remained over open fields and no damage was report.","A weak cold front moved south across extreme Southwest Nebraska and Northwest Kansas during the afternoon hours on the 17th. As storms developed along the front, brief landspout tornadoes were reported in northern Decatur and Gove counties. These stayed mainly over fields, producing no damage. There were also reports of pea to quarter sized hail with the line of storms. The largest hail report was also located in Decatur County in the town of Jennings. During the evening, a line of storms moved east across the Colorado border eventually connecting with the earlier line of storms impacting areas along I-70 as far east as Beloit, Kansas. When the storms moved over Sherman County it produced up to 58 mph wind gusts.",86
1030558,GOVE CO.,BUFFALO PARK,05/17/2022,1846,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,170070,C,63,GLD,0,0,Fire Department/Rescue, ,0.56,50,1,NNE,1,NE,BUFFALO PARK,05/17/2022,1851,39.1297,-100.3664,39.1273,-100.3564,"Firefighter reported landspout tornado just north of the town of Park. Time and exact locations estimated from radar, putting in extreme northern Gove County.","A weak cold front moved south across extreme Southwest Nebraska and Northwest Kansas during the afternoon hours on the 17th. As storms developed along the front, brief landspout tornadoes were reported in northern Decatur and Gove counties. These stayed mainly over fields, producing no damage. There were also reports of pea to quarter sized hail with the line of storms. The largest hail report was also located in Decatur County in the town of Jennings. During the evening, a line of storms moved east across the Colorado border eventually connecting with the earlier line of storms impacting areas along I-70 as far east as Beloit, Kansas. When the storms moved over Sherman County it produced up to 58 mph wind gusts.",87
1025083,COWLEY CO.,DEXTER,05/31/2022,1748,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,169040,C,35,ICT,0,0,Broadcast Media, ,0.02,20,6,W,6,W,DEXTER,05/31/2022,1749,37.17,-96.82,37.1702,-96.8197,"A storm tracker for KSN saw a brief tornado that lasted for a few seconds.","An extremely unstable airmass was in place across southern Kansas on May 31st as storms erupted along a stationary front from western Oklahoma into southern Kansas. Storms quickly became severe producing very large hail along with a couple brief tornadoes. In addition, they also produced very heavy rain that caused flash flooding along with subsequent river flooding.",88
1025073,COWLEY CO.,MAPLE CITY,05/31/2022,1930,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,169040,C,35,ICT,0,0,NWS Employee, ,0.03,20,4,N,4,N,MAPLE CITY,05/31/2022,1931,37.11,-96.78,37.1102,-96.7796,"A brief touchdown occurred in an open field.","An extremely unstable airmass was in place across southern Kansas on May 31st as storms erupted along a stationary front from western Oklahoma into southern Kansas. Storms quickly became severe producing very large hail along with a couple brief tornadoes. In addition, they also produced very heavy rain that caused flash flooding along with subsequent river flooding.",89
1025074,COWLEY CO.,DEXTER,05/31/2022,1940,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,169040,C,35,ICT,0,0,Storm Chaser, ,0.01,20,2,SW,2,SW,DEXTER,05/31/2022,1941,37.16,-96.74,37.1601,-96.7399,"A brief tornado occurred in an open field based on a video sent via social media.","An extremely unstable airmass was in place across southern Kansas on May 31st as storms erupted along a stationary front from western Oklahoma into southern Kansas. Storms quickly became severe producing very large hail along with a couple brief tornadoes. In addition, they also produced very heavy rain that caused flash flooding along with subsequent river flooding.",90
1038132,DECATUR CO.,OBERLIN,06/04/2022,2001,Tornado, ,EFU,0,0,0,0,KS,CST-6, ,171017,C,39,GLD,0,0,Storm Chaser, ,3.32,75,2,SSE,4,WSW,KANONA,06/04/2022,2004,39.8011,-100.505,39.7739,-100.4535,"Tornado lasted 2-3 minutes. Located east of Highway 83 and County Road 348. Locations estimated by radar.","During the early evening hours, a cluster of storms moved south across the Kansas-Nebraska border into Decatur and Norton counties producing wind gusts up to 72 mph and a brief tornado. Another cluster of storms developed off a boundary over far Northwest Kansas producing up to 60 mph wind gusts and up to golf ball sized hail.",91
